"ECO_NAME","CSIRO68","GHM1","HFP4","LIA","ensb_thr3","Natural","Integ1km10","Integ1km20","Integ1km30","Area (ha)"
"Nicobar Islands rain forests",0.695519401884905,0.359464627151052,0,0.817683881064163,0.304170073589534,0.887732962447844,0.9955637307942,0.980361393637741,0.962508115126596,168833.672204583
"Niger Delta swamp forests",0.292771758427389,0,0,0.431362725450902,0,0.635233666640772,0.979231640480319,0.962097341284965,0.942708529037591,1434320.295454
"Nigerian lowland forests",0.0255690017848773,0,0,0.212433759468279,0,0.310026071152763,0.672694079705137,0.575540198111034,0.49818475005759,6704318.77669413
"Nihonkai evergreen forests",0.703049717904772,0.000234181068802398,0.000188670345738409,0.43164538803615,9.7148686064021e-05,0.644244577688948,0.818985496683915,0.795401209824357,0.773019459223089,2163717.66010856
"Nihonkai montane deciduous forests",0.830151184871453,0.000365327942716579,0.0375795091755416,0.632401658854997,0.0301149822345045,0.798796856917074,0.934135451666091,0.917688909538352,0.901212148683691,8236003.2790709
"Nile Delta flooded savanna",0.384587440736681,0.0908208541320022,0.146025112850131,0.176658461663649,0.138652968503776,0.35633788879971,0.410363626334563,0.392229808411272,0.379854071413687,5075485.84141784
"Norfolk Island subtropical forests",NA,0.0263157894736842,NA,NA,NA,0.139150943396226,0.46046511627907,0.290697674418605,0.237209302325581,4157.16442759302
"North Arabian desert",0.941489661445402,0.575072414198527,0.672083901773533,0.805794865109201,0.720123523415482,0.932666990088164,0.966058230764551,0.954585373466759,0.946330934109973,46758356.2778699
"North Arabian highland shrublands",0.986774837791092,0.0631475086334485,0.798273736128237,0.713455354934455,0.64916820702403,0.997353385182779,1,1,0.999942672603237,807998.030659929
"North Atlantic moist mixed forests",0.0949820395043079,0.224213460772601,0.159481820161115,0.463108727618718,0.0968263957565405,0.970651599795738,0.999737192439759,0.999106023463114,0.998268055094805,3869745.63637539
"North Cascades conifer forests",0.98053257101797,0.811134501593081,0.840519686826279,0.851217963518818,0.847988422575977,0.980227720114531,0.999361953039744,0.998499489562432,0.997377406977153,3527013.17805921
"North Deccan dry deciduous forests",0.191212132617837,0.000155183116076971,0.00148817160158054,0.0245026178010471,0,0.248581678286489,0.53619635010026,0.456080144204104,0.399805079141602,5815408.63543001
"North Saharan Xeric Steppe and Woodland",0.992312379253185,0.844829542974377,0.759198581639867,0.904716508497227,0.878658990966656,0.98827112691189,0.993588582499078,0.992544909450393,0.991621474341378,159864941.519675
"North Tibetan Plateau-Kunlun Mountains alpine desert",0.993805684249908,0.946884779669599,0.915454070591747,0.903898080961853,0.927699823766926,0.993327836541578,0.999908344990292,0.99983422761342,0.999740067227593,37449375.7000416
"North Western Ghats moist deciduous forests",0.0868577068682264,4.17466811388495e-05,0,0.0461482867103137,0,0.289457773267413,0.780009119427442,0.722347269730429,0.653021897904304,4804361.83312445
"North Western Ghats montane rain forests",0.333922100301564,3.24075574423956e-05,0,0.13038575077117,0,0.655221164325814,0.968989687419452,0.949858486670721,0.925824993931568,3082469.81463424
"Northeast Brazil restingas",0.289365021827867,0.206937799043062,0.301226443314388,0.520765770478083,0.187253963187573,0.802411762349265,0.993295226324734,0.973883825119728,0.950401668469025,1001091.57598226
"Northeast China Plain deciduous forests",0.0230425826015676,0.00162538532841837,0,0.0354270411244235,0,0.158513500590403,0.374827512409257,0.300815019516597,0.251012389057885,23290920.6264354
"Northeast Congolian lowland forests",0.942950411307553,0.317062480849265,0.497214730421193,0.787741238528092,0.527747278418913,0.860774198997861,0.976748897075012,0.949116299996799,0.922666688306643,51230401.9255812
"Northeast Himalayan subalpine conifer forests",0.931110215292077,0.607858359750706,0.694510328172841,0.847682876618327,0.750246068624534,0.956382124698956,0.999996626897792,0.999996626897792,0.999969642080125,4622023.82378141
"Northeast India-Myanmar pine forests",0.946068275268543,0.000205570973378559,0.0248817602303105,0.406999485331961,0.0133662348344643,0.881513415304683,1,0.999984062602099,0.99984062602099,968550.341288144
"Northeast Siberian coastal tundra",0.999985137869129,0.998927948028386,0.972001142810498,0.996127113473941,0.999477284607168,0.99744272042159,0.999996829191729,0.999996829191729,0.999988373703007,22427322.4943718
"Northeast Siberian taiga",0.999927418035996,0.995510609265562,0.94519604353426,0.989695665224426,0.995617286058853,0.996729923660147,0.999997934455878,0.999991737823514,0.999973905292599,113327228.706655
"Northeast Spain and Southern France Mediterranean forests",0.135158846506371,0.00721989581134968,0.0797184318340791,0.296047288150889,0.0168110384496867,0.52910055681105,0.780415563978447,0.720859134937842,0.671236865228536,9085085.40961848
"Northeast US Coastal forests",0.333937359366285,0.00117322856129437,0.00410044021448456,0.108993699218366,0.00145096588807647,0.682341581144688,0.942399468022588,0.90835990220256,0.876702798916985,7343257.25848306
"Northern Acacia-Commiphora bushlands and thickets",0.445731852001612,0.116747521907185,0.357355419603743,0.138354620688526,0.112950050934992,0.774360749877616,0.921746410619664,0.899449642069967,0.881760756952726,36481341.7448375
"Northern Anatolian conifer and deciduous forests",0.212548392076309,0.00184214674127197,0,0.168379345098117,0.000237355855766758,0.623496850105456,0.889530271948623,0.855309376772636,0.823126893833841,10140967.3199713
"Northern Andean páramo",0.326562330012589,0.0744507051645384,0.158548773987207,0.334577993070273,0.0830389287036102,0.924476899092232,0.999989653896989,0.999888779392632,0.999389579922352,2981049.87973885
"Northern Annamites rain forests",0.752996266034017,0.0709453745983426,0.364858296172623,0.711924739384694,0.328868448381832,0.857139102912602,0.984139517207035,0.972815047309517,0.959659135585668,4705257.25628439
"Northern California coastal forests",0.927531390392812,0.493092298647854,0.486591760299625,0.742047601057801,0.576811372668909,0.969020036763653,0.99914993153811,0.998311273391146,0.997084664536741,1359330.2005181
"Northern Canadian Shield taiga",0.99970890485828,0.999064751793114,0.998249604173696,0.983102861176861,0.999354239183506,0.999988094255527,0.999998990346195,0.999998990346195,0.999998990346195,63284067.7592703
"Northern Congolian Forest-Savanna",0.638551191405935,0.277567921375477,0.503652079544539,0.69540410607696,0.417403324708468,0.958773338720072,0.992697103926141,0.98784537564308,0.983563362857178,70301178.538176
"Northern Cordillera forests",0.999856062359935,0.998116212457956,0.987617474106842,0.993996668883344,0.998613633017618,0.999849155531051,1,1,1,16939105.722026
"Northern Indochina subtropical forests",0.617276173162334,4.11227422472208e-05,0.067946490340817,0.448895711143695,0.0470711225128441,0.701193028812218,0.969532685830261,0.950535419347953,0.928124043609546,43586939.8081539
"Northern Khorat Plateau moist deciduous forests",0.161955325526889,0,0.000473512873631252,0.118551312795917,0.000369868080384663,0.17725867235851,0.40070249546592,0.339208889092954,0.291526435409445,1679430.38093565
"Northern Mesoamerican Pacific mangroves",0.494458769276541,0.230560087003806,0.117373538114696,0.226024821361414,0.110914974992645,0.795445675140977,0.901296783719587,0.860178468254478,0.82403543686204,817414.104473954
"Northern New Guinea lowland rain and freshwater swamp forests",0.974248810662556,0.527273937744112,0.620660833031296,0.802753364512023,0.691646210261539,0.857396363466774,0.985117113399699,0.972386224919622,0.955798359781992,13463623.0059796
"Northern New Guinea montane rain forests",0.983727643384969,0.6128894030938,0.607080025745548,0.917739227756016,0.831872165838912,0.98373677634319,0.998214689415801,0.996485897043765,0.994823596686038,2318368.14073582
"Northern Pacific Alaskan coastal forests",0.997700432730894,0.952406383513446,0.923951391611133,0.967187442426029,0.971036258313667,0.999879574036162,1,1,1,6430426.09224295
"Northern Rockies conifer forests",0.958178676974062,0.876653325439676,0.863639725173527,0.853827138888281,0.891306023141369,0.973650472029671,0.99385242085916,0.990878306959443,0.98823115116637,28426419.7516637
"Northern Shortgrass prairie",0.036358031312653,0.353291639834101,0.728014442843393,0.0475138558539217,0.0521652523916877,0.602416128308973,0.793070924487022,0.7459445913753,0.711009408675467,71934835.4595538
"Northern Swahili coastal forests",0.165931169030094,0.0524987520106495,0.098651871319414,0.129848886661516,0.0292984618832824,0.538612654075359,0.831064766479299,0.765784344464449,0.707881209198389,14342504.5070275
"Northern Tallgrass prairie",0.033636460875547,0.0623744223427768,0.555598469578651,0.0737229519639571,0.0356595875025526,0.142425104014686,0.2735588069595,0.215207106501526,0.183114980301198,8291904.4468493
"Northern Thailand-Laos moist deciduous forests",0.768447536107573,0,0.0323168710639708,0.563231037864472,0.0210591960088266,0.697166672542758,0.917272822574564,0.883950953327681,0.852790095029307,4201013.13960145
"Northern Triangle subtropical forests",0.943503745412861,0.509863485653954,0.643843988443588,0.912798143851508,0.700001863342464,0.962863107252866,0.998049249628582,0.996165964501798,0.993705636218788,5377366.44841112
"Northern Triangle temperate forests",0.992573525700648,0.816246863091365,0.774835052504414,0.95513237343242,0.877323420074349,0.985406512271797,1,1,0.999942327378635,1070854.45882816
"Northern Vietnam lowland rain forests",0.22170019035863,0.000311194096203432,0.0292230933713471,0.16589969947408,0.0262782062267923,0.347298402486233,0.602217864908732,0.53075754077515,0.476093166867111,2252188.93154977
"Northland temperate kauri forests",0.537166073080353,0.0299859333722167,0.130253437488954,0.0737014256763963,0.0274628830541944,0.96339436557913,0.991664022929407,0.987572611611294,0.984662677358305,2993862.43823502
"Northwest Andean montane forests",0.53886667512199,0.040316234692372,0.190802252108278,0.36039603960396,0.124844544592614,0.876116756591867,0.997292276031593,0.994184395811698,0.987183566916606,8080607.01580511
"Northwest Congolian lowland forests",0.897707121689688,0.549960810994068,0.755986788727668,0.902057831158811,0.766692846104062,0.939201748633568,0.993853101853493,0.986844896904159,0.980749481211844,43219005.270553
"Northwest Hawai'i scrub",0,1,1,NA,NA,1,1,1,1,1473.80104876811
"Northwest Iberian montane forests",0.176417160508199,0.0134391755448785,0.244431296115829,0.252543408079574,0.0523341265397536,0.521335299928282,0.80353869128318,0.771320574511224,0.738046192385986,5740594.06321032
"Northwest Russian-Novaya Zemlya tundra",0.999730831091461,0.93805468301477,0.914788198998725,0.987321748435574,0.965836429916715,0.999656349194522,0.999992004502607,0.999975156847387,0.999962306940863,28628299.7719151
